text,label
المنتج خالي من المكونات الحيوانية أو الكحول. من الواضح أنه Halal.,0
Apple is a nutritious fruit that is considered Halal. — Status: Halal.,0
"Daripada penerangan 'Minuman beralkohol, seperti bir, adalah Haram.', ia boleh diklasifikasikan sebagai Haram.",1
من الواضح أن 'الأطعمة تحتوي على المكونات النباتية فقط.' Halal.,0
Produk ini mengandungi gelatin babi. — Keputusan: Haram.,1
المنتج خالي من المكونات الحيوانية أو الكحول.. النتيجة: Halal.,0
من الواضح أن 'تم إنتاجه في مصنع يعالج لحوم حلال وغير حلال.' Mashbooh.,2
هذا المنتج يحتوي على جيلاتين الخنزير.. النتيجة: Haram.,1
هذا المنتج يحتوي على مستخلصات حيوانية مشكوك فيها. — الحالة: Mashbooh.,2
هذا المشروب يحتوي على الكحول بنسبة 7%.. النتيجة: Haram.,1
Pork is Haram in Islam and not allowed.. Verdict: Haram.,1
هذا المشروب يحتوي على كحول بنسبة عالية. من الواضح أنه Haram.,1
"من خلال الوصف 'هذا المنتج يحتوي على مكونات مشكوك في حالتها.', يتبين أنه Mashbooh.",2
Produk ini 100% sayur-sayuran tanpa bahan haiwan.. Kesimpulan: Halal.,0
"Daripada penerangan 'Produk ini mengandungi bahan yang disahkan tidak halal.', ia boleh diklasifikasikan sebagai Haram.",1
"Juice made from fresh fruits, like orange, is Halal. — Status: Halal.",0
"It is clear that 'Pork is Haram in Islam and not allowed.'. Hence, it is Haram.",1
"From the description 'Beef is Halal if slaughtered according to Islamic guidelines.', we can conclude it is Halal.",0
من الواضح أن 'هذا المشروب يحتوي على كحول بنسبة عالية.' Haram.,1
منتج يحتوي على مواد قد تكون حلال أو حرام حسب ظروف الإنتاج. — الحالة: Mashbooh.,2
"Minuman beralkohol, seperti bir, adalah Haram. — Keputusan: Haram.",1
"من خلال الوصف 'تم تجهيز هذا المنتج في مصنع يعالج اللحوم الحلال وغير الحلال.', يتبين أنه Mashbooh.",2
هذا المشروب يحتوي على الكحول بنسبة 7%. من الواضح أنه Haram.,1
Gelatin dalam produk ini berasal dari sumber yang tidak dapat dipastikan status halalnya.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
"It is clear that 'Tomato is a Halal vegetable that is rich in antioxidants.'. Hence, it is Halal.",0
المنتج يتكون من لحوم حلال تم ذبحها وفقًا للشريعة الإسلامية. — الحالة: Halal.,0
المنتج يحتوي على مواد حرام كالمشروبات الكحولية. — الحالة: Haram.,1
المنتج يحتوي على مواد قد تحتوي على الكحول. — الحالة: Mashbooh.,2
هذا المنتج يحتوي على مكونات مشكوك في حالتها. من الواضح أنه Mashbooh.,2
هذا المنتج لا يحتوي على مكونات حرام. — الحالة: Halal.,0
Spinach is a Halal green leafy vegetable. — Status: Halal.,0
"من خلال الوصف 'المنتج يتكون من لحوم حلال تم ذبحها وفقًا للشريعة الإسلامية.', يتبين أنه Halal.",0
تم إنتاجه في مصنع يعالج لحوم حلال وغير حلال. — الحالة: Mashbooh.,2
"Jelas sekali, 'Produk ini dibuat dengan bahan-bahan halal dan disahkan oleh badan berwibawa.' adalah Halal.",0
هذا المنتج يحتوي على جيلاتين حلال.. النتيجة: Halal.,0
"It is clear that 'Pork is Haram in Islam and not allowed.'. Hence, it is Haram.",1
تم إنتاجه في مصنع يعالج لحوم حلال وغير حلال.. النتيجة: Mashbooh.,2
Produk ini diproses di kilang yang memproses produk halal dan haram. — Keputusan: Mashbooh.,2
"Minuman beralkohol, seperti bir, adalah Haram.. Kesimpulan: Haram.",1
Produk ini mengandungi bahan pengawet yang tidak dapat dipastikan status halalnya.. Kesimpulan: Mashbooh.,2
"من خلال الوصف 'هذا المنتج يحتوي على مستخلصات حيوانية مشكوك فيها.', يتبين أنه Mashbooh.",2
"From the description 'Apple is a nutritious fruit that is considered Halal.', we can conclude it is Halal.",0
المنتج يحتوي على مواد حرام كالمشروبات الكحولية. من الواضح أنه Haram.,1
"من خلال الوصف 'تم تحضير هذا المنتج في مصنع مختلط بين الحلال والحرام.', يتبين أنه Mashbooh.",2
"It is clear that 'Spinach is a Halal green leafy vegetable.'. Hence, it is Halal.",0
"It is clear that 'Bananas are a great source of potassium and Halal.'. Hence, it is Halal.",0
"Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas.. Kesimpulan: Mashbooh.",2
Apple is a nutritious fruit that is considered Halal. — Status: Halal.,0
هذا المنتج يحتوي على مكونات حلال مصرح بها. — الحالة: Halal.,0
"من خلال الوصف 'تم تحضير هذا المنتج في مصنع مختلط بين الحلال والحرام.', يتبين أنه Mashbooh.",2
المنتج يتكون من لحوم حلال تم ذبحها وفقًا للشريعة الإسلامية. — الحالة: Halal.,0
المنتج يحتوي على الكحول بنسبة 10%. من الواضح أنه Haram.,1
المنتج يحتوي على مواد حرام. — الحالة: Haram.,1
Chicken is Halal when slaughtered according to the requirements of Islamic law. — Status: Halal.,0
المنتج يحتوي على مستخلصات حيوانية تم معالجتها بطرق غير واضحة. — الحالة: Mashbooh.,2
من الواضح أن 'المنتج يحتوي على مواد حرام.' Haram.,1
"من خلال الوصف 'منتج يحتوي على مواد قد تكون غير حلال حسب عملية الإنتاج.', يتبين أنه Mashbooh.",2
"من خلال الوصف 'منتج يحتوي على الكحول بكميات غير محددة.', يتبين أنه Mashbooh.",2
"من خلال الوصف 'المنتج يحتوي على مواد قد تحتوي على الكحول.', يتبين أنه Mashbooh.",2
من الواضح أن 'المنتج يحتوي على الكحول بنسبة 10%.' Haram.,1
المنتج يحتوي على مستخلصات حيوانية تم معالجتها بطرق غير واضحة.. النتيجة: Mashbooh.,2
Produk ini bebas dari bahan haiwan dan alkohol.. Kesimpulan: Halal.,0
هذا المنتج يحتوي على مستخلصات حيوانية مشكوك فيها. — الحالة: Mashbooh.,2
"From the description 'Herbs like basil and parsley are Halal.', we can conclude it is Halal.",0
"Jelas sekali, 'Minuman ini mengandungi arak walaupun dalam kuantiti kecil, ia tetap Haram.' adalah Haram.",1
المنتج يحتوي على مواد حرام كالمشروبات الكحولية. من الواضح أنه Haram.,1
منتج يتكون من مكونات حلال وصحية. من الواضح أنه Halal.,0
"Jelas sekali, 'Produk ini bebas dari bahan haiwan dan alkohol.' adalah Halal.",0
الأطعمة تحتوي على المكونات النباتية فقط.. النتيجة: Halal.,0
Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui.. Kesimpulan: Mashbooh.,2
"Jelas sekali, 'Produk ini mengandungi bahan yang disahkan tidak halal.' adalah Haram.",1
"من خلال الوصف 'تم تجهيز هذا المنتج في مصنع يعالج اللحوم الحلال وغير الحلال.', يتبين أنه Mashbooh.",2
"من خلال الوصف 'المنتج يحتوي على مواد قد تحتوي على الكحول.', يتبين أنه Mashbooh.",2
"من خلال الوصف 'المنتج يحتوي على مواد قد تحتوي على الكحول.', يتبين أنه Mashbooh.",2
"It is clear that 'Pork is Haram in Islam and not allowed.'. Hence, it is Haram.",1
"Daripada penerangan 'Produk ini mengandungi bahan yang disahkan tidak halal.', ia boleh diklasifikasikan sebagai Haram.",1
"Jelas sekali, 'Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas.' adalah Mashbooh.",2
"Daripada penerangan 'Produk ini mengandungi bahan yang disahkan tidak halal.', ia boleh diklasifikasikan sebagai Haram.",1
منتج يحتوي على الكحول بكميات غير محددة. من الواضح أنه Mashbooh.,2
المنتج يحتوي على مواد حرام كالمشروبات الكحولية. من الواضح أنه Haram.,1
"From the description 'Chicken is Halal when slaughtered according to the requirements of Islamic law.', we can conclude it is Halal.",0
"It is clear that 'Juice made from fresh fruits, like orange, is Halal.'. Hence, it is Halal.",0
Spinach is a Halal green leafy vegetable. — Status: Halal.,0
من الواضح أن 'هذا المنتج يحتوي على جيلاتين حلال.' Halal.,0
"Bananas are a great source of potassium and Halal. Clearly, it is categorized as Halal.",0
Carrots are Halal and packed with vitamins. — Status: Halal.,0
"From the description 'Spinach is a Halal green leafy vegetable.', we can conclude it is Halal.",0
هذا المنتج يحتوي على مكونات مشكوك في حالتها. — الحالة: Mashbooh.,2
"من خلال الوصف 'المنتج يحتوي على الكحول بنسبة 10%.', يتبين أنه Haram.",1
منتج يحتوي على مكونات حلال ولكن تمت معالجته بطرق مشكوك فيها.. النتيجة: Mashbooh.,2
هذا المشروب يحتوي على كحول بنسبة عالية.. النتيجة: Haram.,1
"من خلال الوصف 'هذا المنتج يحتوي على جيلاتين حلال.', يتبين أنه Halal.",0
هذا المشروب يحتوي على الكحول بنسبة 7%. — الحالة: Haram.,1
منتج يتكون من مكونات حلال وصحية. من الواضح أنه Halal.,0
المنتج يحتوي على مواد حرام. — الحالة: Haram.,1
هذا المنتج يحتوي على جيلاتين حلال. من الواضح أنه Halal.,0
المنتج يحتوي على مواد حرام. من الواضح أنه Haram.,1
"من خلال الوصف 'منتج خالي من المواد الحيوانية والمشروبات الكحولية.', يتبين أنه Halal.",0
هذا المنتج يحتوي على مكونات مشكوك في حالتها. من الواضح أنه Mashbooh.,2
"Beef is Halal if slaughtered according to Islamic guidelines. Clearly, it is categorized as Halal.",0
"Minuman ini mengandungi alkohol sebanyak 15%, jelas Haram.. Kesimpulan: Haram.",1
منتج يتكون من مكونات حلال وصحية. من الواضح أنه Halal.,0
من الواضح أن 'تم تجهيز هذا المنتج في مصنع يعالج اللحوم الحلال وغير الحلال.' Mashbooh.,2
من الواضح أن 'المنتج يتكون من لحوم حلال تم ذبحها وفقًا للشريعة الإسلامية.' Halal.,0
"From the description 'Pork is Haram in Islam and not allowed.', we can conclude it is Haram.",1
من الواضح أن 'منتجنا يحتوي على مستخلصات حيوانية مشكوك في حالتها.' Mashbooh.,2
"من خلال الوصف 'منتج يحتوي على مواد قد تكون حلال أو حرام حسب ظروف الإنتاج.', يتبين أنه Mashbooh.",2
"من خلال الوصف 'المنتج يحتوي على مواد حرام.', يتبين أنه Haram.",1
"From the description 'Pork is Haram in Islam and not allowed.', we can conclude it is Haram.",1
"Gelatin is made from animal collagen and can be Mashbooh if the source is unknown. Clearly, it is categorized as Mashbooh.",2
"Daripada penerangan 'Produk ini bebas dari bahan haiwan dan alkohol.', ia boleh diklasifikasikan sebagai Halal.",0
"Daripada penerangan 'Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui.', ia boleh diklasifikasikan sebagai Mashbooh.",2
هذا المنتج يحتوي على مكونات مشكوك في حالتها.. النتيجة: Mashbooh.,2
تم تجهيز هذا المنتج في مصنع يعالج اللحوم الحلال وغير الحلال. — الحالة: Mashbooh.,2
"Daripada penerangan 'Produk ini bebas dari bahan haiwan dan alkohol.', ia boleh diklasifikasikan sebagai Halal.",0
